date,open,high,low,close,adjusted_close,volume,warning
2024-10-11,455.9,463.45,455.9,460.21,460.21,3242000,
2024-10-14,461.92,462.0,458.1,459.98,459.98,2969800,
2024-10-15,460.99,466.66,460.51,462.68,462.68,3929900,
2024-10-16,463.25,466.0,462.2,465.69,465.69,3166300,
2024-10-17,466.1,467.84,464.27,465.85,465.85,2520900,
2024-10-18,467.0,467.0,463.25,464.8,464.8,5635500,
2024-10-21,464.53,465.79,461.68,464.16,464.16,3131500,
2024-10-22,464.11,465.15,457.6,461.45,461.45,3315200,
2024-10-23,460.15,463.26,458.75,460.61,460.61,3655200,
2024-10-24,460.9,461.05,453.96,457.77,457.77,3793500,
2024-10-25,458.6,459.45,453.03,454.01,454.01,2838900,
2024-10-28,455.59,459.24,455.0,458.49,458.49,4103400,
2024-10-29,458.6,458.92,454.39,454.62,454.62,3985200,
2024-10-30,454.67,457.67,453.82,454.96,454.96,2692100,
2024-10-31,455.19,456.84,450.57,450.92,450.92,3660300,
2024-11-01,451.49,455.12,450.7,452.14,452.14,2971300,
2024-11-04,450.37,450.7,437.9,442.29,442.29,5733200,
2024-11-05,442.29,445.23,441.1,445.06,445.06,3154400,
2024-11-06,461.0,469.26,459.48,468.9,468.9,6906800,
2024-11-07,468.27,468.46,460.1,460.13,460.13,4238000,
2024-11-08,461.98,466.35,459.5,463.41,463.41,3541300,
2024-11-11,466.01,470.51,464.0,467.36,467.36,4119100,
2024-11-12,467.69,468.42,465.15,466.29,466.29,4400500,
2024-11-13,466.41,468.4,464.0,468.1,468.1,2861700,
2024-11-14,468.81,469.45,466.0,467.7,467.7,3777300,
2024-11-15,466.74,472.26,465.19,470.28,470.28,5817700,
2024-11-18,470.98,472.67,468.36,472.2,472.2,3358400,
2024-11-19,470.77,470.77,465.01,468.86,468.86,3656200,
2024-11-20,470.0,470.61,466.11,468.83,468.83,3019500,
2024-11-21,469.45,474.66,467.0,472.06,472.06,4116800,
2024-11-22,472.27,477.44,471.61,476.57,476.57,3885200,
2024-11-25,479.13,482.5,476.79,477.43,477.43,5246600,
2024-11-26,478.2,479.4,472.85,478.56,478.56,3332000,
2024-11-27,481.0,491.67,480.87,483.08,483.08,5359300,
2024-11-29,485.37,486.01,482.05,483.02,483.02,2969700,
2024-12-02,484.8,485.09,474.75,477.33,477.33,5031500,
2024-12-03,478.16,478.3,468.81,470.19,470.19,4931600,
2024-12-04,471.09,471.34,466.5,468.32,468.32,3941100,
2024-12-05,468.78,472.74,468.72,470.57,470.57,3320200,
2024-12-06,470.58,472.08,467.82,470.5,470.5,3270900,
2024-12-09,470.6,471.7,463.42,463.87,463.87,3748200,
2024-12-10,464.42,464.99,459.5,462.49,462.49,3648500,
2024-12-11,463.33,465.48,458.77,461.39,461.39,3876900,
2024-12-12,462.16,463.57,458.08,458.63,458.63,2571300,
2024-12-13,460.51,460.51,457.01,457.9,457.9,3474300,
2024-12-16,459.17,460.42,454.58,455.2,455.2,4514000,
2024-12-17,454.7,456.62,452.06,455.66,455.66,5057500,
2024-12-18,457.06,458.73,446.09,446.59,446.59,4361900,
2024-12-19,451.73,453.8,448.89,449.34,449.34,4645200,
2024-12-20,449.11,458.65,447.19,453.2,453.2,12943900,
2024-12-23,453.19,454.55,449.82,454.35,454.35,3836000,
2024-12-24,455.41,458.99,454.07,458.66,458.66,1761200,
2024-12-26,457.27,459.48,455.8,459.08,459.08,2159600,
2024-12-27,457.3,461.13,454.48,456.51,456.51,3237700,
2024-12-30,454.25,454.69,449.18,452.16,452.16,2831400,
2024-12-31,452.21,454.33,451.11,453.28,453.28,3380700,
2025-01-02,455.96,456.89,450.03,451.1,451.1,3746400,
2025-01-03,452.53,454.53,450.12,453.56,453.56,2884600,
2025-01-06,453.85,456.24,450.57,451.41,451.41,4072900,
2025-01-07,452.8,456.52,451.1,452.92,452.92,3507200,
2025-01-08,453.63,454.0,449.63,451.84,451.84,3933300,
2025-01-10,452.66,453.0,440.1,442.66,442.66,5471900,
2025-01-13,442.04,445.0,441.15,443.91,443.91,3639200,
2025-01-14,445.5,450.3,443.92,450.03,450.03,4055600,
2025-01-15,455.55,459.09,453.27,458.51,458.51,4719400,
2025-01-16,458.93,462.96,458.3,462.81,462.81,3475700,
2025-01-17,464.71,470.18,462.45,467.95,467.95,6467000,
2025-01-21,471.0,473.17,467.72,468.57,468.57,4910200,
2025-01-22,468.59,468.89,455.28,460.51,460.51,5838500,
2025-01-23,461.68,464.76,458.0,459.83,459.83,4424500,
2025-01-24,459.2,463.81,457.08,463.19,463.19,3070300,
2025-01-27,464.3,474.93,464.3,474.7,474.7,4535600,
2025-01-28,473.93,473.93,469.3,469.97,469.97,3261300,
2025-01-29,469.88,473.92,468.0,469.26,469.26,2524200,
2025-01-30,472.2,474.06,469.15,472.35,472.35,2552200,
2025-01-31,471.84,472.55,467.01,468.67,468.67,5442600,
2025-02-03,461.3,466.74,454.6,464.61,464.61,4232000,
2025-02-04,464.94,467.91,462.7,467.49,467.49,3238400,
2025-02-05,469.81,474.24,468.89,473.73,473.73,3782800,
2025-02-06,475.46,478.0,473.28,477.22,477.22,3832700,
2025-02-07,477.41,478.25,472.34,472.74,472.74,3205100,
2025-02-10,473.96,474.2,469.37,470.17,470.17,2907300,
2025-02-11,470.05,473.05,466.72,472.61,472.61,2322600,
2025-02-12,470.44,472.15,468.09,471.73,471.73,3297600,
2025-02-13,471.55,481.19,471.2,480.49,480.49,3274700,
2025-02-14,481.47,484.55,479.45,479.59,479.59,2825800,
2025-02-18,480.4,484.06,477.63,482.82,482.82,3351000,
2025-02-19,482.82,484.72,480.68,483.77,483.77,2436500,
2025-02-20,484.13,484.2,478.14,481.8,481.8,2651000,
2025-02-21,480.95,483.64,477.74,478.74,478.74,4085100,
2025-02-24,483.5,503.96,483.24,498.42,498.42,9862400,
2025-02-25,503.15,507.0,491.9,499.82,499.82,6757500,
2025-02-26,499.12,499.9,493.05,494.1,494.1,3543500,
2025-02-27,496.45,504.95,495.61,502.41,502.41,4507700,
2025-02-28,507.46,515.37,504.33,513.83,513.83,6850300,Data is limited by one year as you have free subscription
