date,open,high,low,close,adjusted_close,volume,warning
2024-08-20,528.35,531.09,525.88,526.73,525.3365,7944391,
2024-08-21,527.15,539.4,526.935,535.16,533.7442,13423290,
2024-08-22,537.0,544.23,528.59,531.93,530.5227,15708290,
2024-08-23,536.92,539.87,525.06,528.0,526.6031,11323940,
2024-08-26,527.6,528.0,514.95,521.12,519.7413,9584002,
2024-08-27,518.98,524.01,515.31,519.1,517.7267,6282720,
2024-08-28,517.675,521.085,512.45,516.78,515.4128,9106077,
2024-08-29,519.05,527.2,515.6789,518.22,516.849,8317424,
2024-08-30,521.35,523.54,515.2,521.31,519.9308,9157541,
2024-09-03,519.64,525.49,508.618,511.76,510.4061,12448000,
2024-09-04,506.07,516.59,504.07,512.74,511.3835,8335207,
2024-09-05,511.72,521.6295,511.15,516.86,515.4926,8640888,
2024-09-06,521.88,524.5849,498.25,500.27,498.9465,14744520,
2024-09-09,506.16,511.33,502.08,504.79,503.4545,11047830,
2024-09-10,508.16,514.18,500.0278,504.79,503.4545,9899022,
2024-09-11,507.01,513.12,495.6,511.83,510.4759,10782530,
2024-09-12,517.05,526.71,515.22,525.6,524.2095,11993340,
2024-09-13,520.34,527.581,517.11,524.62,523.2321,10321420,
2024-09-16,524.54,534.1,517.4,533.28,532.3765,9527646,
2024-09-17,537.6,542.1,530.57,536.315,535.4064,11690780,
2024-09-18,537.065,544.2,533.9026,537.95,537.0386,10323540,
2024-09-19,550.0,562.07,546.52,559.1,558.1528,15646950,
2024-09-20,560.0,564.5,556.3001,561.35,560.399,22066820,
2024-09-23,569.5,573.9799,562.41,564.41,563.4538,12830670,
2024-09-24,566.68,567.745,554.19,563.33,562.3756,12992960,
2024-09-25,564.05,576.88,563.72,568.31,567.3472,16543350,
2024-09-26,575.73,577.4,562.3501,567.84,566.878,14400790,
2024-09-27,570.1,570.8399,564.51,567.36,566.3988,9398367,
2024-09-30,567.7,574.68,564.8,572.44,571.4702,12807210,
2024-10-01,577.98,583.04,570.1,576.47,575.4934,15259270,
2024-10-02,574.86,576.0,569.34,572.81,571.8396,6524650,
2024-10-03,570.15,583.36,568.73,582.77,581.7827,11580980,
2024-10-04,583.73,596.85,581.43,595.94,594.9304,14199790,
2024-10-07,598.22,602.95,584.04,584.78,583.7893,12014200,
2024-10-08,589.69,593.56,585.97,592.89,591.8856,7857377,
2024-10-09,593.99,594.39,581.61,590.51,589.5096,9529707,
2024-10-10,587.57,590.23,582.52,583.83,582.8409,7740449,
2024-10-11,584.83,591.21,582.71,589.95,588.9505,8587051,
2024-10-14,594.22,600.1,589.96,590.42,589.4197,8251971,
2024-10-15,590.16,590.61,580.143,586.27,585.2768,9564236,
2024-10-16,581.395,582.08,574.03,576.79,575.8128,11268380,
2024-10-17,583.33,584.97,575.2,576.93,575.9526,8701158,
2024-10-18,581.1,583.9675,575.25,576.47,575.4934,7694274,
2024-10-21,576.03,577.2399,569.11,575.16,574.1856,8171879,
2024-10-22,574.29,583.53,572.12,582.01,581.024,8544463,
2024-10-23,579.97,585.0,562.5,563.69,562.735,14248420,
2024-10-24,567.125,568.8799,561.52,567.78,566.8181,7184651,
2024-10-25,573.935,581.29,571.72,573.25,572.2788,11337870,
2024-10-28,582.0,583.7499,574.12,578.16,577.1805,10925130,
2024-10-29,580.145,593.67,575.398,593.28,592.2749,13019090,
2024-10-30,600.98,601.2,589.38,591.8,590.7974,26864930,
2024-10-31,585.0,589.9,563.01,567.58,566.6184,26838400,
2024-11-01,567.605,573.67,562.56,567.16,566.1991,15303240,
2024-11-04,564.1,568.69,557.89,560.68,559.7301,12064600,
2024-11-05,567.305,573.48,566.67,572.43,571.4602,9775379,
2024-11-06,562.75,573.0,555.1679,572.05,571.0809,18305430,
2024-11-07,576.89,594.7999,575.21,591.7,590.6976,14653710,
2024-11-08,591.54,593.1,584.52,589.34,588.3416,9415699,
2024-11-11,586.36,587.0,576.51,583.17,582.182,10209050,
2024-11-12,588.545,599.66,580.38,584.82,583.8292,16287720,
2024-11-13,582.605,585.64,575.17,580.0,579.0174,10757580,
2024-11-14,577.0,580.76,573.01,577.16,576.1822,11053740,
2024-11-15,571.22,572.57,551.5,554.08,553.1413,17712859,
2024-11-18,557.04,559.9,550.09,554.4,553.4608,14346720,
2024-11-19,551.86,561.43,550.6,561.09,560.1394,9522445,
2024-11-20,562.93,566.3499,554.2001,565.52,564.5619,9797339,
2024-11-21,569.52,570.0,549.05,563.09,562.136,11154750,
2024-11-22,563.55,563.8273,554.59,559.14,558.1927,9164004,
2024-11-25,562.1,572.5915,556.39,565.11,564.1526,13599830,
2024-11-26,566.0,577.5,565.2,573.54,572.5683,10356550,
2024-11-27,574.89,574.98,564.1001,569.2,568.2357,7200228,
2024-11-29,569.0,578.46,566.9,574.32,573.347,7130519,
2024-12-02,577.5,594.5,575.57,592.83,591.8257,12522370,
2024-12-03,595.0,614.2,591.2501,613.65,612.6104,14907160,
2024-12-04,612.96,617.78,605.1,613.78,612.7402,14697010,
2024-12-05,617.075,619.9,607.05,608.93,607.8984,8081212,
2024-12-06,610.1,629.7899,608.53,623.77,622.7132,16935500,
2024-12-09,623.925,626.4,606.1701,613.57,612.5305,11426020,
2024-12-10,617.56,625.59,612.74,619.32,618.2708,10938850,
2024-12-11,623.37,638.4,621.5349,632.68,631.6081,10837230,
2024-12-12,631.5,636.6599,627.2094,630.79,629.7213,7474717,
2024-12-13,627.22,631.08,616.886,620.35,619.299,8453349,
2024-12-16,629.975,631.15,618.58,624.24,623.6851,10885630,
2024-12-17,626.17,632.37,616.54,619.44,618.8894,12897840,
2024-12-18,621.0,627.36,596.32,597.19,596.6592,17075480,
2024-12-19,610.39,611.52,595.0,595.57,595.0406,14958080,
2024-12-20,590.58,603.11,580.0,585.25,584.7298,48989391,
2024-12-23,589.6,601.09,586.25,599.85,599.3168,10205750,
2024-12-24,602.715,607.99,599.2849,607.75,607.2098,4726056,
2024-12-26,605.48,606.3,598.94,603.35,602.8137,6091239,
2024-12-27,599.41,601.85,589.8,599.81,599.2768,8084229,
2024-12-30,588.75,596.9399,585.58,591.24,590.7145,7025864,
2024-12-31,592.265,593.97,583.85,585.51,584.9896,6019520,
2025-01-02,589.72,604.91,587.82,599.24,598.7074,12682270,
2025-01-03,604.76,609.5,596.4136,604.63,604.0926,11436780,
2025-01-06,611.825,630.99,605.62,630.2,629.6398,14560750,
2025-01-07,631.7,632.1011,608.23,617.89,617.3408,12071480,
2025-01-08,613.395,616.4397,602.79,610.72,610.1772,10085850,
2025-01-10,610.03,629.91,597.34,615.86,615.3126,19256561,
2025-01-13,607.1,608.97,598.445,608.33,607.7893,10785030,
2025-01-14,605.065,605.49,588.55,594.25,593.7218,13597990,
2025-01-15,610.21,622.46,606.5,617.12,616.5715,15524300,
2025-01-16,611.5,616.25,609.71,611.3,610.7566,8355349,
2025-01-17,624.05,624.97,603.67,612.77,612.2253,17280600,
2025-01-21,617.825,621.5,609.0082,616.46,615.912,11674020,
2025-01-22,623.3,633.7,619.435,623.5,622.9458,12274010,
2025-01-23,627.36,636.6,621.15,636.45,635.8843,9910163,
2025-01-24,636.4,652.0,634.2,647.49,646.9145,19065330,
2025-01-27,626.61,663.87,625.1,659.88,659.2935,28399189,
2025-01-28,666.0,682.58,659.465,674.33,673.7306,20950109,
2025-01-29,675.0,681.0459,665.67,676.49,675.8887,21377820,
2025-01-30,696.82,710.79,676.1,687.0,686.3893,29322900,
2025-01-31,691.0,705.2999,685.58,689.18,688.5674,19331660,
2025-02-03,675.91,704.0,675.25,697.46,696.8401,21415740,
2025-02-04,702.5,707.71,691.61,704.19,703.5641,13826270,
2025-02-05,703.55,718.14,699.01,704.87,704.2435,17793770,
2025-02-06,705.88,718.9,703.5,711.99,711.3571,13080690,
2025-02-07,716.795,725.01,711.75,714.52,713.8849,16427070,
2025-02-10,718.56,721.2,711.33,717.4,716.7623,12904320,
2025-02-11,713.32,723.66,710.04,719.8,719.1602,12997960,
2025-02-12,715.3,727.1,712.6,725.38,724.7352,12016520,
2025-02-13,721.52,729.0,718.04,728.56,727.9124,12569060,
2025-02-14,726.14,740.91,725.62,736.67,736.0152,16901250,
2025-02-18,736.0,737.0,706.44,716.37,715.7332,21938699,
2025-02-19,704.095,707.0,695.39,703.77,703.1444,17535480,
2025-02-20,697.275,705.63,693.64,694.84,694.2224,12587410,
2025-02-21,696.58,703.87,682.36,683.55,682.9424,15660360,
2025-02-24,686.28,687.27,662.45,668.13,667.5361,15676990,
2025-02-25,665.972,668.0,641.86,657.5,656.9156,20579660,
2025-02-26,659.65,683.0078,658.0,673.7,673.1012,14488710,
2025-02-27,682.45,688.6469,657.57,658.24,657.6549,12500010,
2025-02-28,658.04,669.63,642.6017,668.2,667.6061,17534170,Data is limited by one year as you have free subscription
